OrderID,CustomerID,OrderValue,OrderDate
30085,301907,3919.27,2019-11-12
30086,379101,4785.35,2019-11-12
30087,288822,4753.79,2019-11-12
30088,597449,1175.41,2019-11-12
30089,397565,2501.92,2019-11-12
30090,770390,2104.33,2019-11-12
30091,547932,466.24,2019-11-12
30092,763594,1335.44,2019-11-12
30093,619077,3783.71,2019-11-12
30094,180373,2730.9,2019-11-12
30095,453333,3482.1,2019-11-12
30096,923947,4061.41,2019-11-12
30097,389816,4393.33,2019-11-12
30098,315490,1970.74,2019-11-12
30099,622624,3366.45,2019-11-12
30100,987162,1936.08,2019-11-12
30101,509586,1677.13,2019-11-12
30102,224146,3773.4,2019-11-12
30103,135075,3845.8,2019-11-12
30104,204070,3788.39,2019-11-12
30105,474275,1803.79,2019-11-12
30106,412513,3980.3,2019-11-12
30107,967187,4503.33,2019-11-12
30108,190085,248.46,2019-11-12
30109,157971,1303.88,2019-11-12
30110,980924,3324.94,2019-11-12
30111,902150,3084.62,2019-11-12
30112,134092,1516.06,2019-11-12
30113,551690,4018.33,2019-11-12
30114,336802,4151.01,2019-11-12
30115,618503,3292.93,2019-11-12
30116,277038,2712.98,2019-11-12
30117,283723,3687.35,2019-11-12
30118,299831,2236.63,2019-11-12
30119,198237,4008.51,2019-11-12
30120,417157,3691.08,2019-11-12
30121,151586,1653.24,2019-11-12
30122,317093,2768.73,2019-11-12
30123,587706,4385.38,2019-11-12
30124,852907,2108.41,2019-11-12
30125,908703,2048.29,2019-11-12
30126,722517,1653.43,2019-11-12
30127,686443,1165.52,2019-11-12
30128,192482,2795.28,2019-11-12
30129,697681,2571.82,2019-11-12
30130,577564,4612.52,2019-11-12
30131,569402,833.16,2019-11-12
30132,838921,286.67,2019-11-12
30133,811469,4110.13,2019-11-12
30134,437273,1491.86,2019-11-12
30135,178986,4109.69,2019-11-12
30136,532491,1749.62,2019-11-12
30137,537353,4197.55,2019-11-12
30138,209158,1935.27,2019-11-12
30139,867302,2973.24,2019-11-12
30140,648308,3211.48,2019-11-12
30141,663954,4484.5,2019-11-12
30142,744687,2230.44,2019-11-12
30143,577890,1851.44,2019-11-12
30144,586808,2096.48,2019-11-12
30145,166291,1292.45,2019-11-12
30146,885906,404.64,2019-11-12
30147,198213,1004.44,2019-11-12
30148,441999,1518.57,2019-11-12
30149,182971,2828.8,2019-11-12
30150,102783,1050.69,2019-11-12
30151,902373,502.62,2019-11-12
30152,501081,4058.47,2019-11-12
30153,134321,1922.06,2019-11-12
30154,177065,47.0,2019-11-12
30155,522637,4788.22,2019-11-12
30156,638578,1721.06,2019-11-12
30157,756955,2913.97,2019-11-12
30158,230416,979.19,2019-11-12
30159,269441,119.49,2019-11-12
30160,862307,1118.87,2019-11-12
30161,380521,4288.98,2019-11-12
30162,632270,2596.63,2019-11-12
30163,383762,4088.92,2019-11-12
30164,251468,4909.5,2019-11-12
30165,451560,980.59,2019-11-12
30166,592703,885.0,2019-11-12
30167,197766,4637.96,2019-11-12
30168,354101,1025.93,2019-11-12
30169,637836,1829.42,2019-11-12
30170,860566,3472.22,2019-11-12
30171,904038,1365.94,2019-11-12
30172,426960,4681.63,2019-11-12
30173,510100,4611.69,2019-11-12
30174,152369,4710.04,2019-11-12
30175,653615,2445.45,2019-11-12
30176,372220,2537.08,2019-11-12
30177,739895,505.04,2019-11-12
30178,518397,62.29,2019-11-12
30179,724569,1687.66,2019-11-12
30180,273277,1294.98,2019-11-12
30181,102248,1247.45,2019-11-12
30182,103068,1425.21,2019-11-12
30183,397046,2710.96,2019-11-12
30184,665022,110.27,2019-11-12
30185,518506,704.35,2019-11-12
30186,719276,4992.23,2019-11-12
30187,999914,3938.88,2019-11-12
30188,745587,1064.65,2019-11-12
30189,867605,2774.09,2019-11-12
30190,726044,2736.79,2019-11-12
30191,841073,4275.63,2019-11-12
30192,990426,2605.29,2019-11-12
30193,614083,348.34,2019-11-12
30194,436632,993.33,2019-11-12
30195,150137,2963.56,2019-11-12
30196,227288,1402.88,2019-11-12
30197,857887,2377.77,2019-11-12
30198,820241,2974.16,2019-11-12
30199,165014,2893.4,2019-11-12
30200,623538,3604.96,2019-11-12
30201,424807,3998.37,2019-11-12
30202,657876,4996.69,2019-11-12
30203,524343,4972.67,2019-11-12
30204,517278,3623.45,2019-11-12
30205,277794,1916.03,2019-11-12
30206,617888,2057.39,2019-11-12
30207,885948,2006.65,2019-11-12
30208,979056,3941.73,2019-11-12
30209,445654,125.08,2019-11-12
30210,670727,1458.16,2019-11-12
30211,991387,100.78,2019-11-12
30212,362647,2788.58,2019-11-12
30213,893487,3341.11,2019-11-12
30214,870564,1745.14,2019-11-12
30215,526914,4409.82,2019-11-12
30216,125963,2542.2,2019-11-12
30217,693727,178.7,2019-11-12
30218,299324,3079.71,2019-11-12
30219,547532,3714.92,2019-11-12
30220,672216,3938.99,2019-11-12
30221,695881,3068.41,2019-11-12
30222,589400,4223.44,2019-11-12
30223,296275,104.0,2019-11-12
30224,220750,1065.32,2019-11-12
30225,422873,4165.49,2019-11-12
30226,988471,3508.72,2019-11-12
30227,533958,2042.03,2019-11-12
30228,376101,2557.25,2019-11-12
30229,578483,1273.84,2019-11-12
30230,237336,1614.35,2019-11-12
30231,300082,3792.7,2019-11-12
30232,415871,1286.87,2019-11-12
30233,237939,2478.65,2019-11-12
30234,418377,348.61,2019-11-12
30235,170060,2456.87,2019-11-12
30236,678466,3155.14,2019-11-12
30237,582538,2057.64,2019-11-12
30238,799271,1249.31,2019-11-12
30239,341560,1326.94,2019-11-12
30240,521434,2051.73,2019-11-12
30241,587782,284.22,2019-11-12
30242,340659,2960.58,2019-11-12
30243,183808,2952.93,2019-11-12
30244,523244,2545.5,2019-11-12
30245,266100,4546.99,2019-11-12
30246,282649,1669.58,2019-11-12
30247,633058,1648.29,2019-11-12
30248,371665,4774.79,2019-11-12
30249,222672,1546.14,2019-11-12
30250,982406,3266.27,2019-11-12
30251,640810,2745.67,2019-11-12
30252,210700,822.28,2019-11-12
30253,912368,4621.83,2019-11-12
30254,754179,2296.41,2019-11-12
30255,204372,696.42,2019-11-12
30256,607759,1410.4,2019-11-12
30257,802761,3903.48,2019-11-12
30258,261323,735.04,2019-11-12
30259,672870,2590.03,2019-11-12
30260,604787,851.37,2019-11-12
30261,145482,1601.4,2019-11-12
30262,973772,324.22,2019-11-12
30263,487943,3005.31,2019-11-12
30264,589621,3860.17,2019-11-12
30265,759435,2866.2,2019-11-12
30266,214480,3446.44,2019-11-12
30267,405787,3847.36,2019-11-12
30268,571220,2294.26,2019-11-12
30269,667683,3928.61,2019-11-12
30270,631817,3575.52,2019-11-12
30271,545021,3625.17,2019-11-12
30272,591121,4858.6,2019-11-12
30273,892977,4596.89,2019-11-12
30274,911536,1091.18,2019-11-12
30275,501827,4539.18,2019-11-12
30276,323065,3591.61,2019-11-12
30277,652923,4270.34,2019-11-12
30278,767343,3100.31,2019-11-12
30279,674565,2492.02,2019-11-12
30280,538495,1088.42,2019-11-12
30281,831426,1545.57,2019-11-12
30282,683720,4741.19,2019-11-12
30283,937225,2251.09,2019-11-12
30284,571776,1341.97,2019-11-12
30285,215792,516.93,2019-11-12
30286,333616,1100.34,2019-11-12
30287,399439,4898.78,2019-11-12
30288,200408,1615.85,2019-11-12
30289,903157,3541.26,2019-11-12
30290,925491,2589.56,2019-11-12
30291,320002,4470.89,2019-11-12
30292,141032,927.17,2019-11-12
30293,736553,3795.24,2019-11-12
30294,324241,1256.45,2019-11-12
30295,210512,954.13,2019-11-12
30296,514096,3368.72,2019-11-12
30297,374823,4482.44,2019-11-12
30298,620054,732.86,2019-11-12
30299,374894,4200.65,2019-11-12
30300,255051,1625.32,2019-11-12
30301,756299,2987.25,2019-11-12
30302,459711,2430.93,2019-11-12
30303,106005,4904.86,2019-11-12
30304,577568,2142.36,2019-11-12
30305,155706,857.59,2019-11-12
30306,945030,241.16,2019-11-12
30307,203034,2096.72,2019-11-12
30308,917625,4431.45,2019-11-12
30309,607414,1934.25,2019-11-12
30310,916050,1489.14,2019-11-12
30311,685657,1447.19,2019-11-12
30312,525182,3871.67,2019-11-12
30313,325336,3115.63,2019-11-12
30314,384056,3205.17,2019-11-12
30315,663543,4907.9,2019-11-12
30316,703520,4813.37,2019-11-12
30317,284224,3211.86,2019-11-12
30318,182413,1681.17,2019-11-12
30319,914076,4552.59,2019-11-12
30320,609591,3901.89,2019-11-12
30321,447223,4875.56,2019-11-12
30322,456498,2081.63,2019-11-12
30323,417534,1213.21,2019-11-12
30324,343558,1272.16,2019-11-12
30325,399012,387.3,2019-11-12
30326,631325,1523.0,2019-11-12
30327,584382,2026.33,2019-11-12
30328,245051,1750.8,2019-11-12
30329,659033,875.65,2019-11-12
30330,766485,362.54,2019-11-12
30331,353380,293.29,2019-11-12
30332,172862,4393.98,2019-11-12
30333,303182,39.73,2019-11-12
30334,766388,554.1,2019-11-12
30335,424760,204.12,2019-11-12
30336,847672,4426.51,2019-11-12
30337,475126,3179.94,2019-11-12
30338,327173,3760.18,2019-11-12
30339,534025,1413.09,2019-11-12
30340,633866,4643.98,2019-11-12
30341,106443,3608.33,2019-11-12
30342,297254,2993.99,2019-11-12
30343,977826,53.79,2019-11-12
30344,702948,38.35,2019-11-12
30345,980768,3644.97,2019-11-12
30346,985607,3530.14,2019-11-12
30347,986576,3650.4,2019-11-12
30348,319636,1369.13,2019-11-12
30349,571702,3127.97,2019-11-12
30350,577512,74.12,2019-11-12
30351,360833,571.64,2019-11-12
30352,911154,3258.31,2019-11-12
30353,694735,4695.39,2019-11-12
30354,306738,1354.47,2019-11-12
30355,379356,1681.82,2019-11-12
30356,267221,1180.35,2019-11-12
30357,281605,1357.53,2019-11-12
30358,203314,910.71,2019-11-12
30359,511302,4179.61,2019-11-12
30360,856225,3800.84,2019-11-12
30361,396518,2779.18,2019-11-12
30362,140536,2912.97,2019-11-12
30363,408952,3437.41,2019-11-12
30364,209852,3807.32,2019-11-12
30365,358736,1015.41,2019-11-12
30366,433909,1480.2,2019-11-12
30367,341895,4994.51,2019-11-12
30368,122162,706.84,2019-11-12
30369,642680,1013.8,2019-11-12
30370,697936,4301.76,2019-11-12
30371,800703,563.42,2019-11-12
30372,744701,1432.98,2019-11-12
30373,155319,766.18,2019-11-12
30374,356076,3183.25,2019-11-12
30375,733415,2432.53,2019-11-12
30376,710560,2706.74,2019-11-12
30377,396658,3715.9,2019-11-12
30378,452652,361.99,2019-11-12
30379,466182,50.97,2019-11-12
30380,806299,1245.76,2019-11-12
30381,620614,1683.82,2019-11-12
30382,328598,1705.6,2019-11-12
30383,753673,4120.12,2019-11-12
30384,885348,382.35,2019-11-12
30385,106877,3763.87,2019-11-12
30386,892184,2420.55,2019-11-12
30387,922356,1714.69,2019-11-12
30388,971129,2325.11,2019-11-12
30389,292639,3308.38,2019-11-12
30390,838365,2769.39,2019-11-12
30391,601907,1371.8,2019-11-12
30392,646830,4356.78,2019-11-12
30393,156673,4114.16,2019-11-12
30394,725401,3007.79,2019-11-12
30395,878782,444.36,2019-11-12
30396,320101,142.38,2019-11-12
30397,363802,548.38,2019-11-12
30398,625223,1925.77,2019-11-12
30399,687217,1985.48,2019-11-12
30400,187833,601.88,2019-11-12
30401,407667,1547.27,2019-11-12
30402,642043,646.64,2019-11-12
30403,313489,349.77,2019-11-12
30404,856512,3205.6,2019-11-12
30405,661833,543.65,2019-11-12
30406,489195,2902.74,2019-11-12
30407,877177,2815.08,2019-11-12
30408,359802,4645.33,2019-11-12
30409,117136,2037.97,2019-11-12
30410,235271,1310.8,2019-11-12
30411,187242,1163.16,2019-11-12
30412,449864,3084.99,2019-11-12
30413,221844,1147.02,2019-11-12
30414,931712,587.86,2019-11-12
30415,955881,3349.66,2019-11-12
30416,821143,4276.8,2019-11-12
30417,233836,4726.1,2019-11-12
30418,225066,809.08,2019-11-12
30419,228257,4968.21,2019-11-12
30420,828205,3020.01,2019-11-12
30421,212303,4785.7,2019-11-12
30422,449208,43.6,2019-11-12
30423,872233,3161.41,2019-11-12
30424,713944,4734.04,2019-11-12
30425,351681,872.95,2019-11-12
30426,387454,1685.48,2019-11-12
30427,173365,1574.86,2019-11-12
30428,497572,2377.76,2019-11-12
30429,122217,2619.78,2019-11-12
30430,780986,3723.34,2019-11-12
30431,666597,2716.22,2019-11-12
30432,983567,1622.06,2019-11-12
30433,745793,1168.35,2019-11-12
30434,663370,524.07,2019-11-12
30435,256600,614.56,2019-11-12
30436,401716,2825.33,2019-11-12
30437,981786,1738.89,2019-11-12
30438,489112,4456.6,2019-11-12
30439,271165,584.86,2019-11-12
30440,160436,3165.07,2019-11-12
30441,357266,3252.2,2019-11-12
30442,790756,3174.11,2019-11-12
30443,509909,4410.06,2019-11-12
30444,599918,1505.84,2019-11-12
30445,659186,1269.21,2019-11-12
30446,449809,4198.46,2019-11-12
30447,519196,4025.67,2019-11-12
30448,467667,4580.63,2019-11-12
30449,205102,4783.18,2019-11-12
30450,779138,3871.67,2019-11-12
30451,786578,4698.98,2019-11-12
30452,519986,3792.94,2019-11-12
30453,765274,3970.6,2019-11-12
30454,338820,747.61,2019-11-12
30455,392144,2662.44,2019-11-12
30456,502745,467.64,2019-11-12
30457,934943,1354.69,2019-11-12
30458,135459,687.66,2019-11-12
30459,196636,3160.75,2019-11-12
30460,639056,4571.44,2019-11-12
30461,852594,3998.88,2019-11-12
30462,686918,1513.17,2019-11-12
30463,802694,233.55,2019-11-12
30464,955185,4549.65,2019-11-12
30465,757419,551.92,2019-11-12
30466,467407,2443.28,2019-11-12
30467,242750,1639.29,2019-11-12
30468,513986,1052.17,2019-11-12
30469,976892,3493.08,2019-11-12
30470,407325,2033.98,2019-11-12
30471,248231,3171.31,2019-11-12
30472,341986,3858.45,2019-11-12
30473,118347,1117.76,2019-11-12
30474,217117,2426.4,2019-11-12
30475,767679,502.59,2019-11-12
30476,780590,1871.5,2019-11-12
30477,760634,1262.53,2019-11-12
30478,934793,1678.68,2019-11-12
30479,108565,4100.33,2019-11-12
30480,978965,2519.36,2019-11-12
30481,106663,4851.25,2019-11-12
30482,486196,4019.25,2019-11-12
30483,446729,268.01,2019-11-12
30484,993102,1032.53,2019-11-12
30485,561104,4894.76,2019-11-12
30486,858121,4379.4,2019-11-12
30487,285874,1762.28,2019-11-12
30488,732884,237.34,2019-11-12
30489,431071,2443.42,2019-11-12
30490,143296,4921.78,2019-11-12
30491,492653,3132.19,2019-11-12
30492,235545,613.15,2019-11-12
30493,751350,3170.2,2019-11-12
30494,450505,340.93,2019-11-12
30495,345237,1029.66,2019-11-12
30496,721598,1293.6,2019-11-12
30497,168438,968.1,2019-11-12
30498,179222,2130.15,2019-11-12
30499,378368,1837.6,2019-11-12
30500,739345,841.51,2019-11-12
30501,984773,3208.31,2019-11-12
30502,380654,3243.21,2019-11-12
30503,923887,2547.45,2019-11-12
30504,978347,2219.23,2019-11-12
30505,280079,195.47,2019-11-12
30506,499039,2871.37,2019-11-12
30507,248999,1804.98,2019-11-12
30508,442101,866.04,2019-11-12
30509,193767,2463.59,2019-11-12
30510,583106,4032.08,2019-11-12
30511,142669,3859.51,2019-11-12
30512,936412,89.04,2019-11-12
30513,988130,2553.64,2019-11-12
30514,952561,4035.79,2019-11-12
30515,180171,3620.54,2019-11-12
30516,523488,2846.33,2019-11-12
30517,215029,343.72,2019-11-12
30518,728021,1575.13,2019-11-12
30519,958504,2546.79,2019-11-12
30520,933094,2641.3,2019-11-12
30521,622254,463.04,2019-11-12
30522,124849,2232.28,2019-11-12
30523,764727,2500.1,2019-11-12
30524,643749,1299.92,2019-11-12
30525,707559,1340.29,2019-11-12
30526,414318,3945.03,2019-11-12
30527,970102,2515.68,2019-11-12
30528,522983,2542.31,2019-11-12
30529,231578,3183.09,2019-11-12
30530,726501,1952.0,2019-11-12
30531,950045,2869.96,2019-11-12
30532,731373,198.01,2019-11-12
30533,675136,894.47,2019-11-12
30534,499346,3684.86,2019-11-12
30535,257749,4698.86,2019-11-12
30536,768493,470.83,2019-11-12
30537,385808,2241.15,2019-11-12
30538,339187,4998.53,2019-11-12
30539,305680,2660.57,2019-11-12
30540,541085,2931.1,2019-11-12
30541,184327,3317.51,2019-11-12
30542,446569,275.72,2019-11-12
30543,890203,1872.86,2019-11-12
30544,608812,2940.55,2019-11-12
30545,910121,2139.34,2019-11-12
30546,284741,1888.18,2019-11-12
30547,569105,2810.06,2019-11-12
30548,131196,2104.52,2019-11-12
30549,288750,4751.17,2019-11-12
30550,271317,2353.86,2019-11-12
30551,201548,1718.83,2019-11-12
30552,363548,2601.58,2019-11-12
30553,979223,1531.41,2019-11-12
30554,967118,3415.29,2019-11-12
30555,473924,2301.49,2019-11-12
30556,235586,1899.63,2019-11-12
30557,311914,3707.18,2019-11-12
30558,228493,1717.32,2019-11-12
30559,305956,2961.71,2019-11-12
30560,589444,2011.69,2019-11-12
30561,505200,2406.85,2019-11-12
30562,197791,2922.86,2019-11-12
30563,465473,2447.92,2019-11-12
30564,232351,2027.3,2019-11-12
30565,317583,644.15,2019-11-12
30566,997936,589.54,2019-11-12
30567,507532,3670.27,2019-11-12
30568,243488,706.56,2019-11-12
30569,578947,1762.69,2019-11-12
30570,304595,4594.79,2019-11-12
30571,373661,4446.82,2019-11-12
30572,885049,3454.05,2019-11-12
30573,510015,316.08,2019-11-12
30574,835000,1316.01,2019-11-12
30575,956822,1272.1,2019-11-12
30576,508737,2829.61,2019-11-12
30577,113649,1964.67,2019-11-12
30578,264072,428.36,2019-11-12
30579,336825,369.08,2019-11-12
30580,956924,3893.24,2019-11-12
30581,705135,2496.28,2019-11-12
30582,818997,3538.81,2019-11-12
30583,168796,2462.89,2019-11-12
30584,687033,2019.56,2019-11-12
30585,646078,416.62,2019-11-12
30586,954174,1439.16,2019-11-12
30587,846851,168.23,2019-11-12
30588,257432,169.02,2019-11-12
30589,993312,2289.09,2019-11-12
30590,859051,2690.86,2019-11-12
30591,882461,4203.64,2019-11-12
30592,849899,2201.59,2019-11-12
30593,417114,597.42,2019-11-12
30594,518964,116.07,2019-11-12
30595,376089,3439.83,2019-11-12
30596,818738,1591.35,2019-11-12
30597,675173,1287.8,2019-11-12
30598,709834,1612.74,2019-11-12
30599,559089,230.43,2019-11-12
30600,451850,3945.35,2019-11-12
30601,732560,4838.42,2019-11-12
30602,367584,185.51,2019-11-12
30603,636997,894.96,2019-11-12
30604,403190,1293.68,2019-11-12
30605,235625,1970.89,2019-11-12
30606,469989,2170.76,2019-11-12
30607,307021,4604.59,2019-11-12
30608,447799,1618.85,2019-11-12
30609,415470,339.24,2019-11-12
30610,574596,3357.36,2019-11-12
30611,271272,3165.92,2019-11-12
30612,595240,4793.3,2019-11-12
30613,476509,1014.17,2019-11-12
30614,998321,4995.17,2019-11-12
30615,363694,746.06,2019-11-12
30616,858672,1587.89,2019-11-12
30617,815336,1050.52,2019-11-12
30618,572146,2858.06,2019-11-12
30619,119136,3842.07,2019-11-12
30620,505923,2390.32,2019-11-12
30621,629779,4686.32,2019-11-12
30622,491815,627.31,2019-11-12
30623,213435,3929.2,2019-11-12
30624,905796,1468.41,2019-11-12
30625,668055,1781.73,2019-11-12
30626,640479,206.59,2019-11-12
30627,624778,4037.01,2019-11-12
30628,855454,3595.54,2019-11-12
30629,429641,1033.32,2019-11-12
30630,413966,1247.3,2019-11-12
30631,444682,2125.97,2019-11-12
30632,807640,3361.21,2019-11-12
30633,163643,850.22,2019-11-12
30634,484407,2679.52,2019-11-12
30635,438730,592.91,2019-11-12
30636,698264,1695.84,2019-11-12
30637,130176,4140.64,2019-11-12
30638,205458,3846.18,2019-11-12
30639,161787,1687.13,2019-11-12
30640,700758,1577.67,2019-11-12
30641,839221,2327.1,2019-11-12
30642,165538,541.96,2019-11-12
30643,842404,3160.54,2019-11-12
30644,569522,774.48,2019-11-12
30645,112055,2421.32,2019-11-12
30646,276228,166.06,2019-11-12
30647,757562,559.83,2019-11-12
30648,395580,871.79,2019-11-12
30649,549250,1458.47,2019-11-12
30650,274738,2390.73,2019-11-12
30651,218249,1956.45,2019-11-12
30652,163719,792.63,2019-11-12
30653,601896,3286.25,2019-11-12
30654,463667,1858.89,2019-11-12
30655,284307,1478.42,2019-11-12
30656,451024,4322.72,2019-11-12
30657,144780,514.68,2019-11-12
30658,679108,3535.74,2019-11-12
30659,659529,3953.47,2019-11-12
30660,532872,3420.26,2019-11-12
30661,300226,3304.42,2019-11-12
30662,971783,4375.59,2019-11-12
30663,504543,1886.86,2019-11-12
30664,165295,3335.48,2019-11-12
30665,389385,1166.94,2019-11-12
30666,220904,2907.01,2019-11-12
30667,376462,267.83,2019-11-12
30668,682096,3919.0,2019-11-12
30669,620892,2590.26,2019-11-12
30670,195795,878.21,2019-11-12
30671,643831,3790.2,2019-11-12
30672,239695,4290.85,2019-11-12
30673,737321,2791.12,2019-11-12
30674,985782,1607.93,2019-11-12
30675,243640,317.46,2019-11-12
30676,822741,2923.24,2019-11-12
30677,809085,2262.84,2019-11-12
30678,815381,2298.1,2019-11-12
30679,234468,2371.32,2019-11-12
30680,255188,764.33,2019-11-12
30681,448904,3406.59,2019-11-12
30682,255962,3404.3,2019-11-12
30683,345533,1812.7,2019-11-12
30684,333784,224.56,2019-11-12
30685,880192,3401.82,2019-11-12
30686,234803,1428.56,2019-11-12
30687,135969,202.76,2019-11-12
30688,530628,1134.13,2019-11-12
30689,359295,140.99,2019-11-12
30690,943543,2670.43,2019-11-12
30691,704766,856.34,2019-11-12
30692,750884,4896.0,2019-11-12
30693,124600,4026.73,2019-11-12
30694,944470,4274.18,2019-11-12
30695,818630,1987.81,2019-11-12
30696,668070,1300.24,2019-11-12
30697,863476,4842.15,2019-11-12
30698,989194,3200.59,2019-11-12
30699,654425,2066.19,2019-11-12
30700,304638,1877.23,2019-11-12
30701,553030,3737.46,2019-11-12
30702,823649,2540.41,2019-11-12
30703,880440,3091.27,2019-11-12
30704,343905,3510.91,2019-11-12
30705,765678,3077.74,2019-11-12
30706,524808,858.11,2019-11-12
30707,986216,279.94,2019-11-12
30708,591700,3089.51,2019-11-12
30709,169533,3873.5,2019-11-12
30710,782156,3339.09,2019-11-12
30711,536243,691.23,2019-11-12
30712,309490,2360.26,2019-11-12
30713,472962,2940.14,2019-11-12
30714,282472,1705.9,2019-11-12
30715,112649,2128.07,2019-11-12
30716,668809,1581.65,2019-11-12
30717,730204,393.93,2019-11-12
30718,453320,2121.36,2019-11-12
30719,319463,1501.55,2019-11-12
30720,283484,2466.41,2019-11-12
30721,767617,4788.65,2019-11-12
30722,725343,4575.35,2019-11-12
30723,894041,2641.99,2019-11-12
30724,891957,1451.87,2019-11-12
30725,539232,1407.38,2019-11-12
30726,676831,1924.23,2019-11-12
30727,963740,861.84,2019-11-12
30728,542086,2610.19,2019-11-12
30729,189356,955.8,2019-11-12
30730,786441,2878.76,2019-11-12
30731,874382,2228.66,2019-11-12
30732,924355,1627.4,2019-11-12
30733,743007,475.9,2019-11-12
30734,236978,4518.18,2019-11-12
30735,130034,3501.9,2019-11-12
30736,168553,3996.45,2019-11-12
30737,578587,2414.91,2019-11-12
30738,215998,654.87,2019-11-12
30739,114055,3820.02,2019-11-12
30740,540546,3018.21,2019-11-12
30741,828197,4216.38,2019-11-12
30742,705399,574.09,2019-11-12
30743,209456,41.87,2019-11-12
30744,779722,3142.52,2019-11-12
30745,492787,4399.03,2019-11-12
30746,783568,396.72,2019-11-12
30747,507110,3017.79,2019-11-12
30748,591952,2005.2,2019-11-12
30749,850239,3285.49,2019-11-12
30750,350553,3988.75,2019-11-12
30751,309805,4018.21,2019-11-12
30752,399581,928.12,2019-11-12
30753,827184,3546.77,2019-11-12
30754,629852,4798.44,2019-11-12
30755,491391,3290.72,2019-11-12
30756,488696,4877.89,2019-11-12
30757,744034,1272.42,2019-11-12
30758,441889,1837.31,2019-11-12
30759,804745,658.09,2019-11-12
30760,125437,1836.73,2019-11-12
30761,337685,1655.84,2019-11-12
30762,840411,4406.72,2019-11-12
30763,868583,4631.46,2019-11-12
30764,780979,3413.86,2019-11-12
30765,301288,1723.56,2019-11-12
30766,790539,1278.19,2019-11-12
30767,720387,99.88,2019-11-12
30768,694623,1745.51,2019-11-12
30769,926197,1503.81,2019-11-12
30770,730946,4439.3,2019-11-12
30771,393580,1266.5,2019-11-12
30772,861064,77.07,2019-11-12
30773,510844,686.3,2019-11-12
30774,721533,4943.18,2019-11-12
30775,151227,2141.76,2019-11-12
30776,959627,1479.25,2019-11-12
30777,845084,468.29,2019-11-12
30778,859440,1955.98,2019-11-12
30779,692674,57.46,2019-11-12
30780,342537,4342.5,2019-11-12
30781,354229,4587.9,2019-11-12
30782,605486,2973.07,2019-11-12
30783,981577,2065.69,2019-11-12
